Yowise,https://apps.apple.com/us/app/yowise/id891738983,,,,"Blast your way to Healthy, help defeat the germs and viruses' by guiding your super hero through the body, collect power-ups to increase your chances.Simple two button approach makes this a great game for young kids allowing for easy play and enjoyment.
",North South 804 Apps LLC,11.6 MB,English,4+,Free,,https://is2-ssl.mzstatic.com/image/thumb/Purple4/v4/d5/ee/07/d5ee0729-cd07-9756-1882-f16792927c38/mzl.bpshxmjw.png/230x0w.png,Yes,Games
YoWorld Mobile Companion App,https://apps.apple.com/us/app/yoworld-mobile-companion-app/id1033581397,3.6 ,766,,"The YoWorld Mobile Companion app gives you a whole new way to play YoWorld. Connect to your YoWorld account to earn exclusive items, play new games, level up, and compare your progress with your friends. It's a great way for you to stay connected to YoWorld on the go!CONNECT YOUR YOWORLD ACCOUNTConnect to your YoWorld account and earn exclusive items! Transfer YoCoins or YoCash back to your Facebook account! You and your Buddies' YoWorld avatars will even show up while you play. SPECTACULAR SLOT MACHINESTry your luck at 6 exciting slot machines, each with their own unique theme! Spin to win huge jackpots, earn free spins, play exciting bonus games, and obtain exclusive items.PROGRESSION & REWARDSProgress through a whole new leveling system - unlock slot machines, exclusive items, and currency as you go. View your Buddies alongside your avatar and compare your progress!MATCH-3Enjoy a fully featured YoWorld-themed match 3 game! Progress through dozens of levels and tackle different challenges to become a match 3 master and earn awesome rewards! Play daily to earn even more bonuses!Wi-Fi or 3G (or greater) connection is required to play. Please note that you must have a YoWorld account to log in and use the YoWorld Mobile Companion App.To create a YoWorld account for free, go to https://apps.facebook.com/playyoworld
",Big Viking Games Inc.,420.4 MB,English,17+,Free,"May 20, 2020",https://is4-ssl.mzstatic.com/image/thumb/Purple123/v4/c3/aa/ad/c3aaad41-a70b-d0bd-7bd1-68dcf1a01c80/AppIcon-0-1x_U007emarketing-0-85-220-0-7.png/230x0w.png,Yes,Games
YoYo Carillon,https://apps.apple.com/us/app/yoyo-carillon/id1466595088,,,,"YoYo® Carillon è l’app dedicata ai più piccoli per accompagnarli nell'attimo in cui si spengono le luci e si va nel lettino a fare la nanna.Un soffice abbraccio, un gesto d'amore per il tuo bebè: con YoYo® Carillon il momento della ninna nanna diventa uno dei più belli e dolci nel rapporto tra genitore e bambino. Scarica l’app e goditi con il tuo bambino il momento di intimità quotidiana che rasserena e fa addormentare con una melodia piena di amore.Scrivici, la tua opinione conta molto! Se hai un feedback o un commento puoi mandare una email a yoyo@iquii.com, cercheremo di soddisfare tutti i tuoi desideri!Puoi seguire le avventure di YoYo anche sui Social Network!YoYo aspetta il tuo follow su Instagram: https://www.instagram.com/yoyo.saga/Tanti saluti da YoYo®!
",IQUII S.r.l.,43.4 MB,English,4+,Free,,https://is2-ssl.mzstatic.com/image/thumb/Purple123/v4/6b/58/6b/6b586b46-e44b-b3de-d3f5-90c2ae680cde/AppIcon-0-1x_U007emarketing-0-0-GLES2_U002c0-512MB-sRGB-0-0-0-85-220-0-0-0-5.png/230x0w.png,,Games
YoYo Go,https://apps.apple.com/us/app/yoyo-go/id1449438685,4.8 ,17,Simple and Mesmerizing,"Simple. Mesmerizing. Addicting. YoYo Go is an easy-to-learn yet hard-to-master game played with one easy control! By pressing down and letting go you lengthen and shorten the rope to control the height of the YoYo. Obstacles come swirling faster and faster and in greater numbers from the bottom of the screen. How long can you survive?
",Will Parker,20.5 MB,English,4+,Free,"Feb 22, 2019",https://is3-ssl.mzstatic.com/image/thumb/Purple114/v4/18/8e/50/188e50d5-3a68-b2cb-b360-5c79beb4715a/AppIcon-0-1x_U007emarketing-0-0-GLES2_U002c0-512MB-sRGB-0-0-0-85-220-0-0-0-10.png/230x0w.png,,Games
Yoyo Let's GO,https://apps.apple.com/us/app/yoyo-lets-go/id1451818826,,,,"Spin around pin's ! 

One-tap easy-to-learn controls. Sweet visual effects and super addictive gameplay !

",BLACKPIXEL STUDIO,94.2 MB,English,4+,Free,,https://is2-ssl.mzstatic.com/image/thumb/Purple114/v4/a6/f4/03/a6f40321-c8b5-9f95-57e1-a1c470f97883/AppIcon-0-1x_U007emarketing-0-85-220-7.png/230x0w.png,,Games
YoYo Man,https://apps.apple.com/us/app/yoyo-man/id933544982,5.0 ,1,,"YoYo Man dances through the islands using his fun yo-yos to defeat colorful target obstacles and gain lots of fruity treasure.- Use power-ups to help get him through the island levels, achieve high scores and win the game!
",J Judge,29.6 MB,English,4+,Free,"Sep 14, 2020",https://is3-ssl.mzstatic.com/image/thumb/Purple124/v4/3f/21/45/3f21455e-b0f7-fe68-16e3-601bf36991a0/AppIcon-1x_U007emarketing-0-7-0-85-220.png/230x0w.png,Yes,Games
YoYo: Soccer Saga,https://apps.apple.com/us/app/yoyo-soccer-saga/id1459246183,,,,"Divertiti e impara con YoYo nel primo capitolo della Saga dedicato al gioco del calcio!YoYo è il tuo nuovo cucciolo virtuale. È un pulcino affettuoso, goloso e appassionato di sport che ama circondarsi di amici e giocare con loro. Esplora il mondo colorato di YoYo pieno di tantissime attività avventurose, e non dimenticarti mai nutrirlo, vestirlo, coccolarlo e lavarlo.L’app contiene diverse attività pensate per i più piccoli, ognuna progettata stimolare il tuo bambino.YoYo Soccer Saga è pensato perché bambini e genitori possano divertirsi insieme in famiglia. Con l’aiuto degli adulti, i più piccoli impareranno il piacere di collezionare le figurine della loro squadra preferita e a riconoscere e abbinare colori e magliette come dei veri appassionati di calcio.▶ CARATTERISTICHE•	Tanti personaggi con decine di stili di avvio•	Personalizza YoYo grazie all’editor del personaggio!•	Nessun limite di tempo o punteggi elevati: gioca per tutto il tempo che desideri!•	Nessuna pubblicità di terzi•	Non è richiesto saper leggere•	Navigazione pensata per i bambiniGrazie ai semplici puzzle game i bambini:•	Miglioreranno le capacità cognitive•	Impareranno nuove abilità manuali•	Perfezioneranno le loro abilità motorie •	Apprenderanno la pazienza e svilupperanno la concentrazione▶ CONTATTIPuoi seguire le avventure di YoYo anche sui Social Network!YoYo aspetta il tuo follow su Instagram: https://www.instagram.com/yoyo.saga/Hai un consiglio per quanto riguarda l’applicazione? Scrivici via mail a: yoyo@iquii.comQuest’applicazione consente di effettuare acquisti in-app. Puoi disattivare gli acquisti in-app direttamente dal tuo dispositivo. Per altre informazioni, visita il sito https://support.apple.com/it-it/HT201304.
",IQUII S.r.l.,389.3 MB,English,4+,Free,"Jul 15, 2019",https://is4-ssl.mzstatic.com/image/thumb/Purple113/v4/f1/4f/01/f14f014d-1fce-e74c-5bc9-c2fb24d5b20a/AppIcon-0-1x_U007emarketing-0-0-GLES2_U002c0-512MB-sRGB-0-0-0-85-220-0-0-0-7.png/230x0w.png,Yes,Games
YoYoRace,https://apps.apple.com/us/app/yoyorace/id1342034769,,,,"First, gather your friends together and find a computer to openthis website: https://yoyorace.azurewebsites.net/ . Click “Create” to create a newgame. Open yoyo race app and type in your nickname on JOIN screen. Next, press “JOIN” button and scan the QrCode on computer screen. After scannedsuccessfully, yoyo race app will transit into SCORE page and showing“ready……” at the bottom of the screen. Also, your name will show on computerscreen. Last step, make sure all participators joined your game and press “Start”on computer screen. After 5 seconds countdown, shake your iPhone hard andrapidly. The more faster you shake, the more faster your pig runs. Do not close your app, otherwise it won't count shakings.
",ELITEGROUP,18.1 MB,English,4+,Free,"Feb 8, 2018",https://is3-ssl.mzstatic.com/image/thumb/Purple128/v4/16/45/d0/1645d085-4e4f-11a7-8ddd-dc5ede187617/AppIcon-1x_U007emarketing-0-0-GLES2_U002c0-512MB-sRGB-0-0-0-85-220-0-0-0-4.jpeg/230x0w.jpg,,Games
Ypuccko,https://apps.apple.com/us/app/ypuccko/id1436753312,,,,"“Why there are no artists neither art works in post-apocalyptic and space movies, Sci-fi and fantasy series, dystopian films nor in video games?”""The Garden of Delays""Nico Lillo – @nicolillo_         Music: Alan Cromo
",maite ortiz,180.4 MB,English,12+,Free,,https://is5-ssl.mzstatic.com/image/thumb/Purple128/v4/3f/b5/27/3fb527b7-6af2-1f74-48fb-dec1ea0064fc/AppIcon-1x_U007emarketing-0-85-220-0-8.png/230x0w.png,,Entertainment
Yrsa Dobbel,https://apps.apple.com/us/app/yrsa-dobbel/id1446337299,,,Everyone plays along!,"Young people with disabilities can now play along. Yrsa Dobbel makes it easy for everyone to roll a dice, including young people with a physical disability.* Contains dice for numbers, shapes and colors.* Every result is clearly pronounced.* Specially designed for young people with very limited hand function.
",Epona Labs,63.5 MB,,4+,Free,,https://is2-ssl.mzstatic.com/image/thumb/Purple113/v4/1d/d1/63/1dd163ec-b26c-0281-f3c0-670be736c35d/AppIcons-0-1x_U007emarketing-0-85-220-7.png/230x0w.png,,Games
Ys Chronicles 1,https://apps.apple.com/us/app/ys-chronicles-1/id962713931,4.2 ,74,,"REVIEWS“it works surprisingly well on touchscreens” - Pocket Gamer“As you would expect from DotEmu, this port is basically perfect from a technical standpoint. […] The actual gameplay is generally intact, however, and that means Ys Chronicles 1 is a must-have for any mobile RPG fan. It's a sheer joy to play, full of a kind of upbeat excitement that doesn't come around all that often. ” - Touch Arcade* * *Ys is an action-packed, heroic fantasy JRPG game that immerses you in a beautiful Japanese artistic universe. Originally released on PC and PSP in the 2000s, this remake of the famous franchise’s first episode, titled "" Ancient Ys Vanished: Omen"", returns in a mobile version especially adapted for touch gameplay.In Ys, you play as Adol Christin, an adventurous young swordsman. Early in the story, you find yourself on a mysterious beach in Esteria, a kingdom whose cities are besieged by hordes of demoniac creatures. Esteria’s people are depending on you to defeat the demons and free the kingdom. To accomplish your goal, you must find six sacred books containing the history of the ancient land of Ys; books which will also provide you with the knowledge to restore peace. Throughout the game, you’ll gain experience and strength by discovering enchanted weapons and artifacts. Become a mighty knight and destroy your enemies!Ys possesses a rich and poetic atmosphere with beautiful artistic direction, an incredible soundtrack and a deep story. Ys also stands out thanks to its unique fight mode: you must pounce on enemies to attack them (""BUMP"" system). Perfectly adapted to touch devices, this one-touch combat system makes the game even more exciting and enjoyable. -	Virtual pad-	Controller support -	Achievements-	Languages : English, Japanese, French, Korean, Russian, Italian, Portuguese, German-	Helpful hints to assist your progress-	Several soundtracks choices, including Chronicles, Original, PC-88-	2 game modes: Adventure, Time Attack-	2 graphic mode (adventure mode only): Chronicles, Original-	HD menusDiscover or rediscover the godfather of Japanese action-RPG sagas with this mobile version you can play anywhere!* * *Ys Chronicles II is now available!
",DotEmu,450.5 MB,English,9+,$4.99,"Feb 10, 2016",https://is4-ssl.mzstatic.com/image/thumb/Purple69/v4/0f/ea/9b/0fea9bdf-655e-ecff-f9b4-205e062fd764/pr_source.jpg/230x0w.jpg,,Games
Ys Chronicles II,https://apps.apple.com/us/app/ys-chronicles-ii/id1033229197,4.7 ,41,,"After a hard fight to recover the six sacred books in Ys Chronicles I, Adol is back for a sequel!Ys II -- also known as Ys II: Ancient Ys Vanished – The Final Chapter -- is an action-packed, heroic fantasy JRPG game that immerses you in a beautiful Japanese artistic universe. After defeating Dark Fakt, you (as Adol) must continue your quest to unravel the island’s secrets. Use your sword skills, wield new weapons, and for the first time discover magic to free the legendary city of Ys from evil. With your unfailing determination, you must restore hope to a land besieged by demons and weakened by despair!Featuring an epic, enchanting soundtrack, a rich, poetic atmosphere with beautiful artistic direction, and a deep story, Ys II uses the same “BUMP” system as its predecessor, requiring you to attack enemies by pouncing on them. This fighting style equates to more intuitive, more dynamic touch gameplay! • Easy-to-master gameplay• Hint system• Choose between three soundtracks: Chronicles, Original, and PC-88• Two game modes: Adventure and Time Attack• Two graphics modes (available in Adventure mode only): Chronicles and Original• Four difficulty levels• Achievements• HD Menus• Virtual Pad and joystick support• New artifacts, weapons, and armor• Numerous spells to defeat your enemies with• No ads, no in-app purchase, no hidden costs! Enjoy the full content!Continue your adventure in the Ys universe with this epic sequel to the godfather of all Japanese action-RPGs! Enjoy this mobile version anywhere, anytime -- no Internet connection required!
",DotEmu,466.5 MB,English,9+,$4.99,"Feb 19, 2016",https://is2-ssl.mzstatic.com/image/thumb/Purple69/v4/2e/93/43/2e934363-04fa-7e1e-24a2-348f85c8edd3/mzl.dzfjhhfr.jpg/230x0w.jpg,,Games
YU'N'MI,https://apps.apple.com/us/app/yunmi/id1472328766,,,Align and Smile - Selfie Style,"Two players, two faces, two icons:Align and Smile - Selfie Style!YU'N'MI does not collect, store or share data used for depth of facial mapping information.YU'N'MI uses the device's TrueDepth camera system to track the state of your eyes and mouth. This allows for a unique user experience - a game you can play with your face. In order for this functionality to be possible, the app requires access to your device's camera. This access can be toggled on or off at any time in your device's settings. The camera images and resulting depth data are only used for gameplay purposes. The live video feed is never used, and its data is never stored locally or remotely. Camera access is required to get depth data from Apple's API's. Face data is never stored on the device or remotely, given to third parties, or used for any non-gameplay purposes. The face data only remains on your device during your current game session and never leaves your device at any time. No ads, no in-app purchases, just Rock'n'Roll. 
",Frank Groh,49.4 MB,English,4+,$2.99,,https://is1-ssl.mzstatic.com/image/thumb/Purple113/v4/f4/e1/bd/f4e1bd03-6e25-14a3-ed20-d01ca8f6b685/AppIcon-0-0-1x_U007emarketing-0-0-0-5-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/230x0w.png,,Games
Yu-Gi-Oh! Duel Generation,https://apps.apple.com/us/app/yu-gi-oh-duel-generation/id883078087,4.4 ,7.6K,,"THE WORLD’S BEST-SELLING TRADING CARD GAME!It’s Time to Duel! Enjoy thrilling Duels against players from around the world and characters from the animated TV series! Collect cards that represent powerful Monsters, magical Spells and surprising Traps to build a winning Deck to smite your foes. Limitless play offline or online and unique weekly challenges makes Yu-Gi-Oh! DUEL GENERATION the perfect free-to-play Trading Card Game for all players.ANYONE CAN PLAY: From new Duelists to experienced players, DUEL GENERATION is a game that anyone can pick up and play.  A Tutorial is included to assist new players as well as a campaign mode that lets players focus on easier opponents until they’re ready to take on greater challengers! THOUSANDS OF CARDS: Over 6,000 cards will be available to collect, from Blue-Eyes White Dragon to Bujins, with even more to be released in the future!WEEKLY CHALLENGES: Each week the game features the opportunity to battle a fresh lineup of progressively more difficult opponents for new cards that can be added to your Decks.OFFLINE & ONLINE PLAY: All game modes feature unlimited free play – perfect for honing your skills!DUEL GENERATION is the most complete free-to-play card game experience on mobile. Whether you are a beginning Trading Card Game player or a seasoned veteran, there’s something for everyone to enjoy.Compatibility:iPad Mini, 1st GeniPad Mini, 2nd GeniPad, 2nd GeniPad/iPad Air, 3rd Gen, 4th GenSupports iOS versions 6.0 and Up.Languages supported:* English* French* Italian* German* Spanish©1996 KAZUKI TAKAHASHI©2011 NAS * TV TOKYO
",Konami Digital Entertainment,458 MB,English,9+,Free,"Jun 2, 2017",https://is2-ssl.mzstatic.com/image/thumb/Purple117/v4/46/e7/3b/46e73bd8-1ea3-5dec-19d7-7776c4c05235/mzl.mbyisirj.png/230x0w.png,,Games
Yu-Gi-Oh! Duel Links,https://apps.apple.com/us/app/yu-gi-oh-duel-links/id1068378177,4.8 ,64K,PvP Card Battles,"◆""Yu-Gi-Oh!"" is available on-the-go as a mobile app! Do you have what it takes to become the King of Games?・Easy to learn rules and simple controls for beginners! Engrossing and rewarding gameplay for ""Yu-Gi-Oh!"" veterans!・Duel players from around the world in this action-packed PvP card game!・A huge cast of characters from ""Yu-Gi-Oh!,"" ""Yu-Gi-Oh! GX,"" ""Yu-Gi-Oh! 5D's,"" and ""Yu-Gi-Oh! THE DARK SIDE OF DIMENSIONS""!・Duel as Yami Yugi, Seto Kaiba, Jaden Yuki, Yusei Fudo, and many more, from the whole canon!・Featuring voicework from cast members of the original shows!・Epic 3D cutscenes when ace monsters are summoned!・Collect cards to build your very own Deck and defeat your opponents![FEATURES]-DuelsThe ""Yu-Gi-Oh!"" TCG (Trading Card Game) is redefined on mobile with newly designed, intuitive controls optimized for mobile devices! Also, signature monsters like the ""Dark Magician"" and ""Blue-Eyes White Dragon"" make their appearance with dynamic visuals!-Single Campaign (Duel World)Enjoy Dueling with your favorite characters from the ""Yu-Gi-Oh!"" world and complete Stage missions to earn various rewards!New cards can be obtained in the Shop! -DuelistsChallenge Yugi, Kaiba, Joey, Mai and other legendary Duelists! Complete specific missions to unlock and use these characters!Earn Skills and rewards by leveling up your favorites and aim for mastery!-Online PvPWith ""Yu-Gi-Oh! Duel Links,"" engage in heated Duels anytime and anywhere with players from around the world! Climb through the rankings and take your place as the Duel World King!-DecksUse the cards that you collect in-game to build and edit your trusty Deck to take on opponents!Stay tuned for future card additions![ABOUT ""Yu-Gi-Oh!""]""Yu-Gi-Oh!"" is a popular manga created by Kazuki Takahashi that has been serialized in SHUEISHA Inc.'s ""WEEKLY SHONEN JUMP"" since 1996. Konami Digital Entertainment Co., Ltd. provides a Trading Card Game (TCG) and console games, based on the ""Yu-Gi-Oh!"" anime series created from the original manga, that are enjoyed around the world.[System Requirements] Supported OS version:iOS 10.0 and above Supported devices:Compatible with iPhone, iPad, and iPod touch. Please note that even if your device fulfills the system specifications required to run the application, it may still not run properly due to external factors, such as available memory, conflicts with other applications or an intrinsic limitation of the device itself.
",KONAMI,146 MB,"English, French, German, Italian, Japanese, Korean, Portuguese, Russian, Simplified Chinese, Spanish, Traditional Chinese",9+,Free,"Sep 23, 2020",https://is5-ssl.mzstatic.com/image/thumb/Purple124/v4/18/50/06/18500674-f434-8e98-d701-dde915e3da14/AppIcon-0-0-1x_U007emarketing-0-0-0-7-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/230x0w.png,Yes,Games
Yu-Go! Lite,https://apps.apple.com/us/app/yu-go-lite/id1506269661,,,,"Únete a la pelea contra los malos hábitos. Crea tu propio avatar para recorrer el universo Yu Go!. Tu avatar y tú son uno mismo, realizar actividad física ayudará a tu avatar a seguir con la aventura.
",Gamex,489.8 MB,English,9+,Free,30 May 2020,https://is2-ssl.mzstatic.com/image/thumb/Purple113/v4/a8/b4/b8/a8b4b83f-4def-9003-a301-1547c5316005/AppIcon-1x_U007emarketing-0-7-0-85-220.png/230x0w.png,Yes,Games
Yu-Rulings,https://apps.apple.com/us/app/yu-rulings/id556505196,2.5 ,2,,"- Great app for Rulings- A ruling is a official statement for cards which clarifies the interactions between cards and card effects.- With Yu-Rulings you can quickly see the official rulings on the local archive or online if you have an Internet connection.- The latter option allows you to have access to the latest rulings information. - For each card there is also a chance to update the local archive with the online rulings if they have changed.- Option to add new cards to the local archive.- The search function allows you to find the card by typing the name in part..
",Alessandro Cancellario - Sungate.it,11.6 MB,English,4+,$0.99,"Nov 28, 2017",https://is4-ssl.mzstatic.com/image/thumb/Purple128/v4/d5/8a/4f/d58a4fce-5090-ba5b-4bef-6655491a2224/mzl.nzqoovoq.png/230x0w.png,,Games
"Yu-Wiki: Cheats, tips and tricks!",https://apps.apple.com/us/app/yu-wiki-cheats-tips-and-tricks/id1196160483,3.7 ,3,,"It’s time to d-d-duel!! We’ve got a couple tips to help you get started, so here’s our Yugioh cheats, tips and tricks strategy guide!
",Aleksandr Dobretskiy,8.5 MB,English,4+,Free,,https://is5-ssl.mzstatic.com/image/thumb/Purple111/v4/15/ee/06/15ee064a-e705-07eb-13af-62810288b571/pr_source.jpg/230x0w.jpg,,Games
Yubi,https://apps.apple.com/us/app/yubi/id1389754995,,,,"YUBI è una nuova app game che vi porterà a conoscere i luoghi speciali del meraviglioso Parco Giardino Sigurtà a Valeggio sul Mincio! Basata sul tema 2018 per i Grest e l’ Estate Ragazzi di Oragiovane, vi trasporterà nell’antico Giappone per salvare la valle dalla Paura! Organizzate delle squadre e scegliete per ognuna un diverso personaggio: seguite i suoi indizi per riuscire a catturare le Luci del tempio di Yubi! Il gioco, basato sull’esclusivo cartone animato di Oragiovane, esplora le meraviglie del Parco Più Bello d’Italia. Il Giardino è una straordinaria unione di storia e natura grande 600.000 metri quadrati di boschi e tappeti erbosi. Trovate e fotografate i QRCODE disseminati per il parco con l’aiuti di Ichiro, Rui, Tori e tutti i protagonisti di Yubi, catturate le Luci entro il tempo massimo risolvendo gli indovinelli e fate vincere la vostra squadra salvando la Valle! Cos’è il Parco Giardino Sigurtà?Il Parco Giardino Sigurtà è un’oasi verde a Valeggio sul Mincio (Verona) visitata da migliaia di persone ogni anno. Punti di interesse: fantastiche fioriture stagionali, 40.000 piante di bosso, 18 specchi d’acqua, il Viale delle Rose con 30.000 rose rifiorenti, il Labirinto che ospita 1500 esemplari di tasso, la Grande Quercia, le 50 varietà di piante annuali che colorano il Viale delle Aiuole Fiorite, centinaia di ninfee multicolore, l’Eremo e il Castelletto. Il Parco può essere visitato a piedi, in bicicletta (con la propria o noleggiandola al Giardino; novità 2018 la possibilità di scoprire il Parco sulle bici elettriche), a bordo del trenino panoramico, dello shuttle elettrico o dei comodi golf-cart. Chi è Oragiovane?Si prende cura dell'animazione di bambini, adolescenti e giovani e della formazione di animatori ed educatori. Al centro del lavoro di ®Oragiovane ONLUS è presente la convinzione che l’ ""animazione""  sia un modello formativo in grado di tenere insieme le diverse dimensioni dell’uomo. Pensare al bambino in crescita nelle sue dimensioni cognitive, emotive, affettive e spirituali significa per ®Oragiovane pensare ad un contesto relazionale che crea un clima favorevole allo sviluppo e alla maturazione di competenze, potenzialità ed atteggiamenti.Scopri tutti i materiali del Grest Oragiovane: www.storeoragiovane.itScopri il Parco Giardino Sigurtà: www.sigurta.it
",Altramarca,32.6 MB,Italian,4+,Free,"Feb 28, 2020",https://is3-ssl.mzstatic.com/image/thumb/Purple114/v4/ec/af/b2/ecafb24d-9a84-0cba-7fdd-96235a3862fd/AppIcon-0-1x_U007emarketing-0-0-GLES2_U002c0-512MB-sRGB-0-0-0-85-220-0-0-0-10.png/230x0w.png,,Entertainment
Yubi-Toko,https://apps.apple.com/us/app/yubi-toko/id1038433623,5.0 ,1,,"“Yubi-Toko” is a touchpanel system in which users can walk in a snowy scene using their fingers and feel the difficulty in moving forward caused as generated by illusory haptic feedback.The user can walk on the virtual ground by scrolling the display.By changing the ratio between the displacement of the finger and the amount of scroll of the visual ground, we aim to provide users with illusory haptic feedback as the perception of difficulty in moving forward.You will feel illusory resistance when walking on new-fallen, deep snow area.In contrast, you can move forward on ice-encrusted or dirty snow ground.This system was developed as a result of study of induction of illusory haptic on touch panel.you can see the details on Youtube(https://www.youtube.com/watch?v=rXI4quate4Y)
",Tomohiro Tanikawa,217.9 MB,English,4+,Free,"Oct 31, 2015",https://is5-ssl.mzstatic.com/image/thumb/Purple6/v4/1e/55/04/1e550428-583f-32ab-20fc-d810b1b2b023/mzl.xyevnvpw.jpg/230x0w.jpg,,Games
YubiLympic,https://apps.apple.com/us/app/yubilympic/id638809734,3.7 ,3,,"You can compete with someone all around as YubiLympic runner!In addition you can use your unique photo for the runner's face.And other players around the world can compete with your high score if you want. YubiLympic needs just your taps and passion like a pianist to get YubiLympic world record.◎Super Special Thanks to JERRYhttp://www.jerryillust.com
",CINCOCCHO Inc.,28.1 MB,"English, Basque, Czech, Dutch, French, German, Italian, Japanese, Korean, Norwegian, Russian, Simplified Chinese, Slovak, Spanish, Swedish, Vietnamese",4+,Free,"Jul 29, 2014",https://is4-ssl.mzstatic.com/image/thumb/Purple4/v4/b4/01/97/b4019764-ba57-9519-57f1-892a773d389b/mzl.depmsxoa.png/230x0w.png,Yes,Games
YubiYubiRunner,https://apps.apple.com/us/app/yubiyubirunner/id1493316397,,,Hand play with fingers,"＜Operation method＞　   Tap ・・・jump　   Long press・・・Hovering      Tilting of the terminal ・・・Horizontal movement                    or            Virtual Pad＜Basic items＞      Pencil・・・can use Special Moves when you save      Red Pencil・・・Take damage      Blue pencil ・・・Recover      Thimble・・・No damage while equipped＜Mission＞      There are a total of 120 missions.＜Hidden mission＞   Complete hidden missions to increase your life   It happens that you can edit the running speed.
",Kazuya Sugo,206.8 MB,English,4+,$1.99,"Sep 21, 2020",https://is3-ssl.mzstatic.com/image/thumb/Purple114/v4/4b/19/f5/4b19f565-0ab2-f100-07d4-103e9b584164/AppIcon-0-0-1x_U007emarketing-0-0-0-7-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/230x0w.png,,Games
Yuca boardgame,https://apps.apple.com/us/app/yuca-boardgame/id1494560517,,,,"Stefan DorraLaudoStudio 2020Board game app for 1-2 playersPlayable online and offlineYuca is a small, fast, fun and absolutely exciting board game for 1-2 players.It is a new version of the board game Yucata. You can play on your smartphone or tablet alone against the computer or against any other player on two devices in the same WiFi.Rules:We are in the inner corridor of an ancient Mayan pyramid. On the narrow path in front of us are gems, skulls and sun symbols.Play a card:Each player alternately plays one card. If a player plays a 1, 2, 3, 4, or 5, his playing piece moves forward by the corresponding number of spaces. If an arrow card is played, the playing piece moves to the first free space. If the ? Card is played, the last card played by the opponent will be copied.Restriction:The opponent's last played card cannot be played. For example, if the computer has played the 5, the player cannot play the 5 on his next move. But when he plays the ? Card, his playing piece also runs 5 spaces.Rating:All gems, suns and skulls that are on the entered fields are collected. Each gem counts 1 point. The 1st skull counts 1 minus point. The 2nd skull counts 2 minus points. Etc. For each sun amulet collected, 1 skull is removed.The player who scores the highest score wins the first leg. Then there is a return game so that each player starts the game once. An overall winner is determined from both game results. Note: A player never gets minus points in a game rating. In the worst case, you score 0 points in the first or second leg.Level Mode: Player vs. PCAs soon as the first  match (first game and return game) has been won, the next level will be unlocked. You get points for each game you win. However, there are no  negative points for a lost game. So you can play a game as many times as  you want to increase your score.  Multiplayer Lan: Player vs. PlayerIn this mode, two players in the same wlan network can compete against each other. One player creats a match. The other player joins the match. A random game board is generated. The Multiplayer-Mode will be unlocked if the first Level has been won.Master-Mode: Player vs PCThis is the highlight of the game. The Master-Mode will be unlocked, if all 30 levels have been won. In this mode you play random games against the Computer. Try to win as many games as possible in order to reach the next level.Have fun with Yuca!
",Laurin Dorra,177.9 MB,"English, French, German, Spanish",4+,Free,"May 10, 2020",https://is4-ssl.mzstatic.com/image/thumb/Purple123/v4/04/4d/96/044d967a-0506-38c3-1046-ee4c3d21e076/AppIcon-1x_U007emarketing-0-7-0-85-220.png/230x0w.png,Yes,Games
Yucaipa Valley Golf,https://apps.apple.com/us/app/yucaipa-valley-golf/id1438774112,,,,"Download the Yucaipa Valley Golf Club app to enhance your golf experience!This app includes:- Interactive Scorecard- Golf Games: Skins, Stableford, Par, Stroke Scoring- GPS- Measure your shot!- Golfer Profile with Automatic Stats Tracker- Hole Descriptions & Playing Tips- Live Tournaments & Leaderboards- Book Tee Times- Course Tour- Food & Beverage Menu- Facebook Sharing- And much more…Located an hour east of Los Angeles, Yucaipa Valley Golf Club is a challenging par 72 golf course designed by architectural firm Rainville & Bye. Yucaipa Valley Golf Club challenges players by requiring golfers to use a variety of shots from tee to green. After your round, stop into the grill for a bite to eat and a cold beverage of your choice. Yucaipa Valley Golf Club is a must play for every golfer in the San Bernardino and Riverside county areas.
",SwitchCase Group,56.6 MB,English,4+,Free,"Jun 11, 2020",https://is4-ssl.mzstatic.com/image/thumb/Purple123/v4/47/57/44/47574449-2480-8cb9-abab-5d3c4ddfd9ed/AppIcon-0-1x_U007emarketing-0-0-GLES2_U002c0-512MB-sRGB-0-0-0-85-220-0-0-0-10.png/230x0w.png,,Sports
