"QuizCraze Sport Quiz- guess what's the pop football, basketball, and soccer brand icon?",https://apps.apple.com/us/app/quizcraze-sport-quiz-guess-whats-pop-football-basketball/id561115328,4.4,11,,"Have fun guessing the names of sports teams by looking at logos and mascots– and use hints, skips and your friends along the way to help you conquer levels and climb the LEADERBOARD.  Choose and play exciting categories:* LOGOS: European Football, US College Football, and US Pro* Mascots: US Pro, College Sports, and European FootballGAMEPLAY: The game has tons of levels, and hundreds of team sport logos (and mascots) to guess. Each level consists of 12 logos, and a new level is unlocked after a player correctly guesses 8 of 12 associated team logos. Additional points and achievements are earned for correctly guessing all team names in a level.GAME CENTER: The game offers tons of Game Center achievements to unlock, and has a LEADERBOARD on which players compete for global ranking. Better be fast – the quicker you answer, the more points you will be awarded! HINTS AND SKIPS: The game enables players to use hints and skips to help answer questions. Hints can be earned by answering questions correctly and skips are awarded for completing certain tasks. SOCIAL: Players also have the opportunity to ask their friends for help on Facebook and Twitter by uploading an album cover and asking friends to comment. Legal Disclaimer: All team logos, images, icons, trademarks, and copyrights are the property of their respective owners. We make no claim to and do not have any rights to any of the foregoing.
",VZO entertainment,41.5 MB,"English, Danish, Dutch, French, German, Italian, Japanese, Korean, Polish, Portuguese, Russian, Spanish, Swedish",4+,Free,3-Oct-13,https://is3-ssl.mzstatic.com/image/thumb/Purple/v4/00/24/00/00240088-ec1a-a4d6-fbe1-79feb90338b1/mzl.fdohvlxh.png/230x0w.png,Yes,Games
QuizDan,https://apps.apple.com/us/app/quizdan/id840842807,,,,"""Velkomponert tidstyv"", Stavanger Aftenblad,
terningkast 5.
""Quizfolkene og norske Ravn Studio har gjort en glimrende jobb"", Adresseavisen, terningkast 5.

Liker du å quizze? Klar for å bli hekta?! QuizDan-appen er basert på NRKs populære TV-program, QuizDan, med Dan Børge Akerø.  Morsomme underkategorier, god funksjonalitet og gjennomgående høy kvalitet.

- Mer enn 13.000 spørsmål
- Quiz mot dine Facebook-venner, e-postkontakter eller la spillet finne en motstander
- 9 spørsmålskategorier
- Finurlige underkategorier
- Toppscoreliste
- Unik brukeropplevelse og lekkert design
- Sjekk din egen og motspillernes statistikk (Premium)
- Kjemp for DIN by/hjemsted i Stedskampen (Premium)
- Kjappis- og Duellmodus (Premium)
- Utfordre fra Topplister og Stedskampen (Premium)

- Norsk språk


      more
    
",Ravn Studio AS,35.9 MB,"English, Norwegian Bokmål",4+,Free,9-Dec-14,https://is5-ssl.mzstatic.com/image/thumb/Purple1/v4/f7/a7/14/f7a71457-66ac-11f0-a25a-9a48ca38abf6/mzl.uyujvffb.jpg/230x0w.jpg,Yes,Games
QuizDan Premium,https://apps.apple.com/us/app/quizdan-premium/id768129030,1,1,,"«Velkomponert tidstyv». Stavanger Aftenblad. Terningkast 5. «Quizfolkene og norske Ravn Studio har gjort en glimrende jobb». Adresseavisen. Terningkast 5.Liker du å quizze? Klar for å bli hekta?! QuizDan-app’en er basert på NRKs populære TV-program, QuizDan, med Dan Børge Akerø. Morsomme underkategorier, god funktionalitet og gjennomgående høy kvalitet.- Mer enn 13000 spørsmål- Quiz mot dine facebook-venner, e-postkontakter eller la spillet finne en motstander- 9 spørsmålskategorier - Finurlige underkategorier - Unik brukeropplevelse og lekkert design- Sjekk din egen og motspillernes statistikk - Kjemp for DIN by/hjemsted i Stedskampen - Kjappis- og Duellmodus - Utfordre fra Topplister og Stedskampen- Norsk språk
",Ravn Studio AS,35.9 MB,"English, Norwegian Bokmål",4+,$0.99 ,9-Dec-14,https://is1-ssl.mzstatic.com/image/thumb/Purple5/v4/db/21/fe/db21fe56-86fe-aebf-ec20-177923231acf/mzl.fnqmpuwy.jpg/230x0w.jpg,,Games
QuizDeluxe - ein deutsch-sprachiges Frage & Antwort-Spiel,https://apps.apple.com/us/app/quizdeluxe-ein-deutsch-sprachiges-frage-antwort-spiel/id373547440,1.2,5,,"Ein Frage-Antwort-Quiz, in dem pro Runde mit zehn Fragen dein Wissen getestet wird. Von den vier Antworten ist nur eine richtig, wobei dir ein 50/50- und Statistik-Joker helfen. Zwei Bonusfragen pro Runde geben dir eventuelle Extrapunkte.

Zu Beginn sind 100 kostenlose Zufallsfragen aus allen Bereichen enthalten. Zusätzliche Fragenpakete mit je 4000 neuen, thematisch sortierten Fragen können in der QuizDeluxe-App erworben und installiert werden.

Im Duell Modus können auf dem iPad zwei Spieler direkt gegeneinander antreten, eine große Multiplayer Runde ermöglicht Spielspass mit vielen Freunden gleichzeitig.

Neben der Highscoreliste können zudem nun über 40 Erfolge im GameCenter erspielt werden.

Die universal APP läuft auf iPhone, iPad und Apple Watch und benötigt mindestens iOS V7.

Das Spiel basiert auf http://www.quizdeluxe.de


      more
    
",werk01,18.5 MB,German,4+,Free,6-Jun-15,https://is4-ssl.mzstatic.com/image/thumb/Purple5/v4/0c/62/28/0c62282d-106e-e96e-2d24-2b1680b97600/mzl.fgyufdqk.png/230x0w.png,Yes,Games
Quizdom クイズ王 決定戦,https://apps.apple.com/us/app/quizdom-%E3%82%AF%E3%82%A4%E3%82%BA%E7%8E%8B-%E6%B1%BA%E5%AE%9A%E6%88%A6/id1510223709,,,早押しクイズのオンライン対戦アプリ,"The final version of the quick-press quiz is finally here!

In addition to online battles, AI battles are also possible!

Since one match is about 1 minute, you can play immediately in the clearance time!

While enjoying the quiz with friends and family,
Let's collect points and aim for higher ranking!


【function】
・You can play online against other users (1:1)
・You can also play AI (computer) battles
・You can answer not only by selecting characters but also by voice.
・You can also play cooperative games in collaboration mode
・You can also do a score attack where everyone competes for the score.
・You can also do a time attack where everyone competes for time.
・You can make rooms and play online with friends and family
・Points will accumulate when you compete
・You can get Ruby if you accumulate points in the match
・If you collect rubies, you can exchange them for items such as stamps and backgrounds.
・You can set the exchanged stamps on the setting screen and use them during the battle.
・New quizzes will be added daily
・You can check the transition of the number of quizzes in the graph.
・You can change the icon and nickname on the profile screen.
・If you think about the quiz, please post it.
・If the posted quiz is supported, it will be automatically registered.
・The top 50 people are displayed on the ranking screen.
・BGM, sound effects and vibration can be turned ON/OFF on the setting screen.
・It's a chance for DL ​​because big advertisements are not displayed only for now
・You can check the quiz history on the quiz result screen.
・You can report if the quiz question or answer is incorrect
・You can follow your favorite users and friends
・If there is an unwanted user, you can block it.
・You can release the block from the blocked list on the setting screen.
・Others (Terms of use, inquiries, user violation report)



[Additional features]
・Player correct answer rate can be seen
・You can play according to the difficulty of the quiz
・A new collaboration (cooperative play) will be possible.
・You will receive new function push notifications.
・It will be possible to take over when changing models
・The room function will be expanded so that 3 or more people can play against each other.
・You can choose the strength of the computer in AI battle
・You can play by category and genre
・You will get a login bonus
・Daily mission will be added
・Player leveling function will be added


      more
    
",Mitsunobu Enomoto,22.2 MB,"English, Japanese",4+,Free,4-Jul-20,https://is1-ssl.mzstatic.com/image/thumb/Purple114/v4/32/5f/48/325f482c-49d6-a749-d508-f6083aeb373d/AppIcon-0-0-1x_U007emarketing-0-0-0-7-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/230x0w.png,,Games
QuizDuel,https://apps.apple.com/us/app/quizduel/id643791032,4.6,888,Play fun trivia with friends,"Join millions of players and climb the daily toplists – Who is the besserquizzer!?

QuizDuel is an intelligent, colorful and fun social quiz game where you can challenge your friends and other random quizzers to exciting games of trivia – and learn amazing new facts.

HIGHLIGHTS
• EXCITING DUELS: Challenge your friends and random players to thrilling head-to-head games and outsmart your opponent in over 20 categories.
• MONTHLY QUIZZES: Are you always up-to-date? Play our Monthly Quizzes and see how you fare in comparison to other players!
• SPECIAL QUIZZES: Compete in themed quizzes composed by our very own team of content wizards.
• BLITZQUIZ: Are you lightning fast? Then our BlitzQuiz with new categories each day will be your cup of tea! Climb the toplist and show off your reflexes.
• PERSONALIZE: Express yourself with custom avatars!
• MULTILINGUAL: You're a polyglot? We've got you covered. You can play QuizDuel in 15 different languages including German, French, Italian, Swedish, Russian, Polish and many more!

Get quizzing!

Join the big QuizDuel family and follow us on social media:
Facebook: https://www.facebook.com/QuizDuelGame/
Twitter: @QuizDuel


      more
    
",MAG Interactive,283.3 MB,"English, Arabic, Danish, Dutch, Finnish, French, German, Indonesian, Italian, Malay, Norwegian Bokmål, Polish, Russian, Swedish, Thai",4+,Free,8-Sep-20,https://is4-ssl.mzstatic.com/image/thumb/Purple124/v4/a4/e5/7e/a4e57ea3-1c12-34ee-0b20-8d50bf329492/AppIcon-0-0-1x_U007emarketing-0-0-0-4-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/230x0w.png,Yes,Games
QuizDuel Business,https://apps.apple.com/us/app/quizduel-business/id1069876722,1,1,We make learning fun!,"With QuizDuel Business you can play against your colleagues in an exciting head-to-head quiz.

Designed for companies and organizations, QuizDuel Business uses the technology of the popular QuizDuel™ game to spread professional knowledge in a fun and informal way.

NOTE: The app is currently invitation only. Check with your HR manager to see if QuizDuel Business is available for your organization. The original QuizDuel™ app is available in all app stores. 

FEATURES
* Quiz and chat directly with your work friends.
* Improve your professional skills and learn more about your work, and a whole lot more.
* Climb the top charts – find out who really knows the most at work.
* Design your own personal Avatar.
* Training Mode – brush up on your knowledge and skills before competing.
* Available on all major mobile platforms, so everyone can join the fun.


      more
    
",FEO Media,90.3 MB,"English, French, German, Swedish",4+,Free,17-Nov-17,https://is2-ssl.mzstatic.com/image/thumb/Purple128/v4/c4/d6/f8/c4d6f8fd-2898-7a68-ad45-2463b513c69b/AppIcon-Enterprise-1x_U007emarketing-0-85-220-0-3.png/230x0w.png,,Games
Quize,https://apps.apple.com/us/app/quize/id1399678580,4.5,198,,"Quize é o jogo de perguntas e respostas que testa seus conhecimentos.São 15 perguntas de conhecimentos gerais onde os ganhadores que acertaram as perguntas e podem disputar com seus amigos, baixe agora!Encerramos a 1a temporada do Game Show ao vivo, aguarde novidades.
",Appyx,128 MB,"English, Portuguese",17+,Free,28-Aug-20,https://is1-ssl.mzstatic.com/image/thumb/Purple114/v4/91/7a/95/917a95b9-7cff-b1c6-5a91-b307733c5145/AppIcon-0-0-1x_U007emarketing-0-0-0-7-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/230x0w.png,Yes,Entertainment
Quizefy,https://apps.apple.com/us/app/quizefy/id1358242888,,,Strut your smart,"You know you want it.  The challenge.  The fun.  The high of knowing you are the smartest of them all.  Download Quizefy, the only content-rich mobile trivia game that can be played offline and online.  With a new quiz added daily Quizefy users never have a dull moment.  #STRUTYOURSMART

How to Play

Challenge friend to a live game.  Find an opponent across the globe to see how you compete internationally.  Pick your topic, activate your challenge and test your knowledge. Or challenge your own high score in single player mode.  

What’s New

Quizefy is the only mobile trivia game with an offline mode.  This means you can play anywhere, even without a data connection: in the subway, in airplane mode, in outer space if you can get a ride!  Start your 1st month free trial of offline play today.  

We have a gazillion topics, here are some examples:  People of the World, TV Series, 1980’s Music, Biology, Video Games, Food, etc. 
And that’s just the beginning.  Stay tuned for many more exciting features coming soon.

In-App Purchases

This game is free to play, but you can use real money to pay for some extra features.  Payments are charged to your iTunes account on confirmation of purchase.

Ad-Free and Gem purchases are one-time fees.  Ad-Free will follow your account from device to device.  You can make a new gem purchase anytime you want, but purchase responsibly, there are no refunds.

Ad free - A one-time $3.99USD purchase will be applied to your iTunes account on confirmation.


100 Gems - A one-time $1.99USD purchase will be applied to your iTunes account on confirmation.

500 Gems - A one-time $6.99USD purchase will be applied to your iTunes account on confirmation.

1.000 Gems - A one-time $12.99USD purchase will be applied to your iTunes account on confirmation.

2,500 Gems - A one-time $29.99USD purchase will be applied to your iTunes account on confirmation.

5,500 Gems – A one-time $54.99USD purchase will be applied to your iTunes account on confirmation.

10,000 Gems - A one-time $99.99USD purchase will be applied to your iTunes account on confirmation.


Monthly Offline Subscription - 
• A $0.99 USD monthly purchase will be applied to your iTunes account on confirmation. 
• Payment will be charged to iTunes Account at confirmation of purchase
• Subscription automatically renews unless auto-renew is turned off at least 24-hours before the end of the current period
• Account will be charged for renewal within 24-hours prior to the end of the current period, and identify the cost of the renewal
• Subscriptions may be managed by the user and auto-renewal may be turned off by going to the user's Account Settings after purchase
• Any unused portion of a free trial period, if offered, will be forfeited when the user purchases a subscription to that publication, where applicable

Annual Offline Subscription - 
• A $9.99 USD annual purchase will be applied to your iTunes account on confirmation. 
• Payment will be charged to iTunes Account at confirmation of purchase
• Subscription automatically renews unless auto-renew is turned off at least 24-hours before the end of the current period
• Account will be charged for renewal within 24-hours prior to the end of the current period, and identify the cost of the renewal
• Subscriptions may be managed by the user and auto-renewal may be turned off by going to the user's Account Settings after purchase
• Any unused portion of a free trial period, if offered, will be forfeited when the user purchases a subscription to that publication, where applicable



For more information, see our Terms of use at http://www.quizefy.com/assets/quizefy-terms-and-conditions.pdf and Privacy Policy at http://www.quizefy.com/assets/quizefy-privacy-policy.pdf


      more
    
",Head Solutions Group (US) Inc.,150 MB,English,4+,Free,14-May-20,https://is4-ssl.mzstatic.com/image/thumb/Purple113/v4/28/a7/8e/28a78ef5-428c-b0bd-78ea-fbb96d838517/AppIcon-1x_U007emarketing-0-10-0-0-85-220.png/230x0w.png,Yes,Games
Quizella,https://apps.apple.com/us/app/quizella/id1472714381,5,1,,"Quizella to wieloosobowa, darmowa gra typu quiz, w której możesz wybrać swoją ulubioną tematykę i sprawdzić w niej swoją wiedzę -walcząc o podium z resztą uczestników. Swoje postępy możesz śledzić w rozbudowanym profilu użytkownika, w którym widzisz m.in. ilość rozegranych gier, zwycięstw, pokonanych użytkowników, a także osiągnięcia specjalne, które zdobywasz w trakcie gry w quizy.

Nasza aplikacja jest wciąż we wczesnej fazie testowej. Z góry przepraszamy Was, za wszelkie błędy, które mogą się pojawić. 
Pracujemy wytrwale nad ich poprawą i rozwojem aplikacji. 

Quizy w naszej aplikacji podzielone są na siedem kategorii tematycznych, takich jak: 
- Wiedza ogólna
- Kino
- Telewizja
- Sport
- Muzyka
- Wiedza i nauka
- Rozrywka
 
Do wyboru masz zarówno gry z wiedzy ogólnej, w których pytania są miksem z różnych tematyk, ale też quizzy ściśle związane z daną dziedziną, np. serialami, kinem czy muzyką. Zapraszamy do gry!


      more
    
",Entq Sp. z o. o.,44.9 MB,"English, Polish",9+,Free,20-May-20,https://is2-ssl.mzstatic.com/image/thumb/Purple113/v4/ea/cd/6f/eacd6f05-d720-6da0-94e0-043f09689195/AppIcon-1x_U007emarketing-0-10-0-0-85-220.png/230x0w.png,,Games
Quizello The Game,https://apps.apple.com/us/app/quizello-the-game/id1395761399,4.5,2,Quiz with a Twist!,"A Quiz game with a strategic twist!Use power-ups and boosts to outsmart your opponent - the key to win however is to answer correct on the questions.No registration - instant action - easy to start - hard to master.GAME DETAILS          ===========You are a farmer that plants carrots - make sure your opponent don't turn them into rabbits. Choose a field that is available.Answer the question - correct answer gives you points and the field together with a new carrot. Incorrect answer gives birth to a new rabbit.Catch the opponents rabbits by placing carrots on each side and answer correct.Bonus streaks for correct answers.Power-ups - is the question to hard? Switch it out, use 50/50 or more time so you can ask a friend.Boosts - numerous fields gives you 2x, 3x, 5x points. Use it to your advantage.Twists - You can set out solid stones, set off bombs, dig a really deep hole on and more!  But you can only use them once / game. So use them smart!Good luck - GO!
",Bloop Apps,53.5 MB,English,4+,Free,1-Aug-20,https://is4-ssl.mzstatic.com/image/thumb/Purple124/v4/9a/76/e0/9a76e0b3-f80a-6bb9-9cbd-358fc45fe173/AppIcon-0-0-1x_U007emarketing-0-0-0-7-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/230x0w.png,Yes,Games
Quizen,https://apps.apple.com/us/app/quizen/id1445569892,,,"Challenge anyone, on anything","Quizen is like most other quiz apps, except that where other have thousands of questions we have millions and enable more freedom for you to search, browse, and create your own quizzes. One simple way to engage with Quizen is to start taking the Weekly Challenge, where Quizen will launch 10 questions every day each week for all to compete with each other. But Quizen enables you to take quizzes on almost anything, and you can also:•	Choose among 6 000 categories (example: American 19th century poets.)•	Create a quiz (example: Music + Pop + 1980s)•	Generate a quiz on specific topics (example: Depeche Mode, Clint Eastwood etc)When your friends connect to Quizen, you can challange them on anything. But you will also soon be able to compete against strangers, perhaps someone from the other side of the world who take the same quiz as you do but in her language.
",Omnizens AB,45.1 MB,"English, Russian, Swedish, Ukrainian",9+,Free,2-May-20,https://is5-ssl.mzstatic.com/image/thumb/Purple123/v4/47/4c/16/474c164f-6625-77e9-1f08-5943e8134911/AppIcon-0-0-1x_U007emarketing-0-0-0-7-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/230x0w.png,Yes,Games
Quizen Party,https://apps.apple.com/us/app/quizen-party/id1458844529,,,,"Quizen Party is a real-time version of Quizen. Party enables you to join one quiz session with your friends and compete in real-time on topics you all have added to the quiz.Quizen enables you to compete on almost anything, and you and your friends can for instance:-         Choose among 6 000 categories (example: American 19th century poets)-         Create a quiz (example: Music + Pop + 1980s)-         Generate a quiz on specific topics (example: Depeche Mode, Clint Eastwood etc)Scenario example: You have invited some friends to dinner. After dinner you propose to have some fun and compete on quizzes. You tell your friends to download Quizen Party while you create a new session in Quizen Party. You then show your friends the QR code created for the session or read them the code you have on your mobile screen. You can see your friends on your screen as they start to enter the lobby for the session. You all take a minute to add one category or topic each. When everyone is done you start the quiz and the countdown begin. You all have your mobile phones and can see questions number 1 as it appears on each screen at the same time. When your friends have all answered the question a screen appears on each phone where you can all see who was right and wrong and the total score after the first question. You complete the quiz where the questions are a mix of all the categories/topics you have added together.! Being an early user of Party, you will have an unlimited version, meaning no limits in how many people can join the quiz, the number of questions per quiz, and the number of quizzes per day you can run.
",Omnizens AB,47.9 MB,"English, Russian, Swedish, Ukrainian",4+,Free,31-Aug-20,https://is3-ssl.mzstatic.com/image/thumb/Purple124/v4/d9/b8/1f/d9b81f3d-d329-0e1a-ecb4-e7d8748db5e5/AppIcon-0-0-1x_U007emarketing-0-0-0-7-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/230x0w.png,Yes,Games
Quizes for Roblox Robux,https://apps.apple.com/us/app/quizes-for-roblox-robux/id1442084425,4.4,2.9K,Trivia Games and R$ Converter,"Do you think you know everything about Roblox and how to earn Robux? With this app, you can check your knowledge about Roblox, learn how to earn Robux through a fun quiz, and calculate how much your Robux is worth in USD.Features:√ PLAY! - Trivia GameTest your knowledge about everything Roblox related.√ R$UIZ - True or False GameLearn through this fun quiz about how you can earn Robux following the official information that Roblox has provided.√ Robux ConverterSee how much your Robux is worth in real money.Disclaimer:This app is purely for entertainment purpose and does not provide any Robux. This application is not affiliated with Roblox Corporation. This is a complementary application made by fans for fans. Note that you can remove the ads by purchase.Privacy policy:https://bit.ly/2FyheAs
",Em Nguyen Thi,18.6 MB,English,4+,Free,9-Oct-19,https://is3-ssl.mzstatic.com/image/thumb/Purple123/v4/65/31/f4/6531f48a-a051-adb2-cc81-56bf860c9435/AppIcon-0-1x_U007emarketing-0-0-GLES2_U002c0-512MB-sRGB-0-0-0-85-220-0-0-0-7.png/230x0w.png,Yes,Entertainment
Quizture Landmarks Quiz,https://apps.apple.com/us/app/quizture-landmarks-quiz/id603112377,3.8,4,,"Travel around the World and discover monuments and landmarks playing this quiz!Quizture Landmarks Quiz is a fun and interactive quiz game that challenges players to recognize famous landmarks: monuments, buildings, natural wonders... Are you able to recognize them all just by looking at a picture? Unleash your wanderlust and explore the World with Quizture!Are you bored with the classic guessing games that just show a picture of a logo, a flag or a movie? Quizture Landmarks Quiz is a brand new concept of quiz game where you will have to interact with different images to find the answers! Are you ready? Just download it now and discover how different and funny a trivia game can be!MORE THAN 200 BREATHTAKING LANDMARKS, from the Ancient times to our days, and there are more to come!FIVE DIFFERENT GAME MODES.RANK HIGH AND BEAT YOUR FRIENDS.Show how much you know about landmarks and monuments and become a top player. Compare scores with your friends!HINTSStuck on a landmark? Don't give up! Use bombs to unlock hints.DON'T STOP LEARNINGMaximize your knowledge. Get instant access to extended information about the landmark you have just guessed.SHAREUse a little help from your friends to unlock levels, find answers and much more by sharing on Facebook, Twitter and other social networks.LOOKING FOR MORE? Check also:  Quizture Movie Quiz  Quizture Celebrity Quizhttp://www.quizture.com
",Novagecko,50.6 MB,"English, Spanish",4+,Free,,https://is1-ssl.mzstatic.com/image/thumb/Purple/v4/ec/c5/0c/ecc50ca0-f581-8afa-018f-4bbe8a994943/mzl.zeeprepl.png/230x0w.png,Yes,Games
QuizUp®,https://apps.apple.com/us/app/quizup/id718421443,4.3,13.9K,Social Trivia Game for all.,"Fun, addictive, challenging, online trivia, that has the best of two worlds.Sure, you’ve played trivia before. But, have you played a trivia where you can post about your interests on your favorite topic, make your own quiz and connect with millions of users who share your interest, worldwide?Join millions of players in a brain teaser that combines social network and trivia- QuizUp! Learn, grow and have fun challenging friends and players online on interests you’re best at. What’s more? Play and earn badges that prove you’re the best in the world at your favorite topic QuizUpPlay online while challenging friends or random opponents from around the world in a wide variety of topics ranging from general knowledge, logos, sports, Harry Potter, Disney, action movies, internet, video games and much more, for a nail-biting, quick, real-time match of trivia. Climb global ranks and claim fortunes and new title for every topic.Topic CommunitiesParticipate in a vibrant and engaging community with thousands of topics to choose from and new updates every week. Discover new interests along the way and make your own Quiz too! Each quiz topic is set within a category where you can play, post, boast and interact with people who share your interests. Add to that our online tournaments!Why you will get addicted:• Thousands of topics to choose from.• Millions of players to play with.• Boasting rights to being the best from the rest. (You sweet snowflake!)• Meet & compete with new people.• The number of Memes.• Tournaments Everyday! Prove your mettle.• Topic Community.• Sudden increase in topics you can talk about. (Yasss! Ice-breaking skills.)QUIZUP, the QUIZUP design and color, GLU, the “g-Man” logo are the trademarks or registered trademarks of Glu Mobile Inc. in the United States and/or in other jurisdictions.PLEASE NOTE:- This game is free to play, but you can choose to pay real money for some extra items, which will charge your iTunes account. You can disable in-app purchasing by adjusting your device settings.- This game is not intended for children.- Please buy carefully.- Advertising appears in this game.- This game may permit users to interact with one another (e.g., chat rooms, player to player chat, messaging) depending on the availability of these features. Linking to social networking sites are not intended for persons in violation of the applicable rules of such social networking sites.- A network connection is required to play.- For information about how Glu collects and uses your data, please read our privacy policy at: www.Glu.com/privacy- If you have a problem with this game, please use the game’s “Help” feature.
",Glu Games Inc,212.7 MB,"English, French, German, Portuguese, Spanish",12+,Free,1-Jul-20,https://is2-ssl.mzstatic.com/image/thumb/Purple113/v4/60/69/b3/6069b380-5784-5a62-a6a3-e6458e8d90a8/AppIcon-0-0-1x_U007emarketing-0-0-0-5-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/230x0w.png,Yes,Games
QuizVolley,https://apps.apple.com/us/app/quizvolley/id911555621,,,,"QuizVolley is the first quiz game for volleyball lovers. More than 10,000 questions about volleyball and beach volleyball from all over the world, with special effects.You can play Quizvolley against your friends, against unknown opponents or the computer, testing your knowledge on one of the most popular sports in the world.You and your opponent will play at the best of five sets, each consisting of 3 questions you can answer to at the same time. In case of a tie, a tie-break question will declare the winner. The loser can choose the topic of the next set: every game will be available in 9 subjects out of a total of 12 potential. Choose the category in which you feel stronger, or the one where you think your opponent is weaker.- At this moment there are more than 10,000 questions!- 12 categories including the Olympics, World Championships, European Championships, Beach Volleyball, Italian Men Super League, Italian women league, Guess Who, Male Athletes, Female athletes, Coaches, European Cups, Medals of Italy.- Not only quiz: you can also guess the name of a player recognizing his or her picture!- The ranking of all players will allow you to measure your knowledge with the rest of the world!- QuizVolley is available in four languages: English, Italian, French, SpanishStart playing right away!
",Marco Giorgini,28.2 MB,English,4+,Free,10-Dec-14,https://is5-ssl.mzstatic.com/image/thumb/Purple5/v4/03/6b/13/036b13db-4857-eff5-7aa7-a49f38afe582/mzl.qpofwvjm.jpg/230x0w.jpg,,Games
QuizWall3D,https://apps.apple.com/us/app/quizwall3d/id1500015489,3,5,,"-Easy & Simple Gameplay-Trivia GameThere were question walls and the answer doors. Just get the front of the true answer door & pass the other question. 
",Ali Can Uncu,117.1 MB,English,4+,Free,18-Mar-20,https://is5-ssl.mzstatic.com/image/thumb/Purple123/v4/62/e1/38/62e13836-0bc8-5a4e-0f91-716ac7b747db/AppIcon-0-0-1x_U007emarketing-0-0-0-7-0-85-220.png/230x0w.png,,Games
QuizWars - Trivia,https://apps.apple.com/us/app/quizwars-trivia/id1323823199,2.5,6,Test your SW knowledge!,"Are you a huge fan of the Star Wars saga? Then you’re at the right place! ""QuizWars"" is a Star Wars Trivia with weekly updated questions about Star Wars.

The questions include the new film ""Star Wars The Last Jedi"".

Share your score with your friends and find out who watched Star Wars the most attentively!

Music by: Niels Cremer ▶ nielscremer.com

What does the Star Wars Quiz app offer?

▶ 14 new questions about Star Wars The Force Awakens
▶ Sharing your score on social media and friends with the Star Wars hashtag
▶ Compete against friends and show up on the QuizWars leaderboard


      more
    
",Noah Cremer,37 MB,English,4+,Free,,https://is2-ssl.mzstatic.com/image/thumb/Purple118/v4/a6/f7/0b/a6f70b94-3ddc-4dcc-0502-d340ecae79df/pr_source.png/230x0w.png,,Games
QuizXpress Director,https://apps.apple.com/us/app/quizxpress-director/id1493187163,,,Remote control for QuizXpress,"QuizXpress Director gives you full control over your QuizXpress game show production system directly from your phone.

You connect the app with your QuizXpress desktop app by scanning the QR code presented in QuizXpress. 

After launching a quiz you can:

* control the quiz show (next question, show scores, show chart, judge answers, skip questions etc)
* see a list of all the questions in the running quiz
* see the details of the current question including the correct answer, notes and a thumbnail
* see a list of active players and edit, enable and disable players
* launch a QuizXpress mini-game
* play random sound effects from the sound pad

The app gives you the freedom to move around the venue and interact more freely with your audience while keeping full control over the running quiz.

The app works with the QuizXpress desktop app version 6.5 or higher.




      more
    
",Game Show Crew VOF,37.3 MB,"English, Dutch, German, Italian",4+,Free,,https://is5-ssl.mzstatic.com/image/thumb/Purple123/v4/cf/ac/f4/cfacf4ce-5211-9d64-40a6-a5bdd84ad331/AppIcons-1x_U007emarketing-0-7-0-85-220.png/230x0w.png,,Entertainment
QuizXpress Smart Buzzer,https://apps.apple.com/us/app/quizxpress-smart-buzzer/id1481468798,,,Turn your phone to quiz buzzer,"The QuizXpress Smart Buzzer app allows you to play along a QuizXpress powered live or streamed multiplayer quiz show.

It turns your phone or tablet into an advanced quiz buzzer for the QuizXpress game show production system.

• All questions and answer options delivered direct to your device
• Live scores direct to your device
• Jingles for your team
• Lots of different question types to tease you
• 'Get the picture' questions with effects
• Bonus points for the fastest answering teams
• Real time response charts
• And much more…

This app works with the QuizXpress desktop app, version 6.5 or higher.


      more
    
",Game Show Crew VOF,41 MB,"English, Dutch, French, German, Italian, Korean",4+,Free,5-Sep-20,https://is5-ssl.mzstatic.com/image/thumb/Purple114/v4/ad/9e/ba/ad9ebabe-4537-0965-07ef-20609fb7f442/AppIcons-0-0-1x_U007emarketing-0-0-0-7-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/230x0w.png,,Entertainment
Quizy,https://apps.apple.com/us/app/quizy/id1314254337,,,,"Tüm kullanıcılar belirlenen zamanda quize başlar, dereceye girenler birbirinden güzel ödüller kazanır. Pazar günleri yapılan büyük quizin birincisi para ödülü kazanır.

Verilen saatte uygulamanın içinde ol yeter, quiz kendiliğinden başlayacaktır.

Joker kullanarak kazanma şansını arttır.

Quizy ile hem eğlen hem öğren hem de kazan!

",umut kina,50.7 MB,English,17+,Free,23-Apr-20,https://is2-ssl.mzstatic.com/image/thumb/Purple123/v4/eb/ac/b5/ebacb5b4-8cc0-8c33-a57a-d0ea2cbffa57/AppIcon-0-0-1x_U007emarketing-0-0-0-10-0-0-85-220.png/230x0w.png,Yes,Games
