Xtreme Dragon Rider: Heroes of the Dragons Schools,https://apps.apple.com/us/app/xtreme-dragon-rider-heroes-of-the-dragons-schools/id998436735,1.8 ,5,,"You own a lovely wild pet. It is golden in colour. Seems crazy but is true. You got to fly beautiful wild animal in beautiful valleys and skies. We will give you the controls and you can start enjoying it the crazy ride. Xtreme Dragon Rider is a simulation game in which you can fly your amazing wild pet. The experience is incredible and the forests in the environment are fabulous. Ever wondered of an incredible experience in forests and jungles at night with tall trees and calm and clear water? We have developed the amazing experience for you.Train your pet, move it on your fingertips and become a flying master for this beautiful beast. Move it fast, you will be sitting over it. Your can throw fire balls to attack the incoming dragons. Chase your dreams in Xtreme Dragon Rider. You can fly your wild pet any place any time. There are multiple levels in the game. Each level comes with a different difficulty. Do fantastic stunts and enjoy the realistic animations and thrilling gameplay. Watch the attractive landscape and enjoy the rides in dense forests and jungles.Xtreme Dragon Rider features throwing the fire balls at the attacking incoming enemies and scoring high. Perform craziest stunts you ever imagined. The 3D effects of fireballs are realistic. The players loves playing the game.Xtreme Dragon Rider is built to provide you the best 3D and HD graphics. The game is completely free to download. The graphics are stunning and action music is stunning. We wish to make the gaming experience incredible. The game is good. We hope you like riding the wild beast in beautiful environment.Xtreme Dragon Rider features include:Beautiful environmentBeast simulation gamePerform crazy stuntsRealistic animationsAction background musicEasy controls to useHow to play Xtreme Dragon Rider:Use swipe controls to move
",Sikander Shah,113.1 MB,English,9+,Free,"Aug 8, 2015",https://is4-ssl.mzstatic.com/image/thumb/Purple18/v4/67/2b/ad/672bad95-714c-03c8-cdcb-1e22c8c3eb44/mzm.ekyrhxsg.jpg/230x0w.jpg,,Games
Xtreme Drift 2,https://apps.apple.com/us/app/xtreme-drift-2/id1446378736,4.4 ,199,Xtreme Drift 2,"The extreme drift racing experience in the most realistic drifting game around. Main Features:- Drift in City- 10 different tracks- With 4 different mode (Drift , Race , Freestyle,Online) - Realistic physics, simulating every aspect of car behavior- Drive more than 30 powerful and exciting, highly detailed drift cars- Customize your cars with exclusive paint jobs and rims- 40 Realistic engine sounds - Turbocharger, gearbox and tires sounds- Realistic 3D graphics- Drift slow motion
",Mehdi Rabiee,597.6 MB,English,4+,Free,"Feb 18, 2020",https://is2-ssl.mzstatic.com/image/thumb/Purple114/v4/17/30/18/1730188f-d99c-181d-b41c-1f12024fc105/AppIcon-0-0-1x_U007emarketing-0-0-0-7-0-85-220.png/230x0w.png,,Games
Xtreme Drive : Car Racing 3D,https://apps.apple.com/us/app/xtreme-drive-car-racing-3d/id1451034471,4.6 ,7,#1 Racing Game,"Dive into your most atomic Xtreme car racing adventure, with tons of epic powerups, missions and tasks, dreamcars to choose from, upgrades to make and amazing boosters that make your car racing experience out of this world.

Pick you favorite dreamcar and race on the highway!!

Featuring :

Xtreme intense and high speed 
Dream cars in shop 
Upgrade your dream cars in the shop and customize them on the go!
Atomic power ups and boosters

Explore and unlock different stages 
Race on different cityscapes which are fun to play 
Daily bonuses and rewards


SUBSCRIPTION PRICING AND TERMS

Subscription options

In our game we have the following subscription length:

1. Weekly Diamond Membership for $9.99 offers a weekly subscription after a 3-day free trial, unlocks special features and removes all ads.

End of trial and subscription renewal

This price is for United States customers. Pricing in other countries may vary and actual charges may be converted to your local currency depending on the country of residence.

Payment will be charged to iTunes Account at confirmation of purchase.

Subscription automatically renews unless auto-renew is turned off at least 24-hours before the end of the current period.

Account will be charged for renewal within 24-hours prior to the end of the current period, and identify the cost of the renewal.

Subscriptions may be managed by the user and auto-renewal may be turned off by going to the user’s Account Settings after purchase.

Any unused portion of a free trial period, if offered, will be forfeited when the user purchases a subscription to that publication, where applicable.

Canceling trial or subscription

You can turn off the auto-renew for the subscription whenever you want to through iTunes. Check https://support.apple.com/HT202039. When your current trial/subscription period expires, you will be unsubscribed. The current active subscription period can not be canceled.

If you have any questions or comments, feel free to contact us at info@applife.io

PRIVACY POLICY
https://applife.io/policy.html

TERMS OF USE
https://applife.io/terms.html


      more
    
",AppLife Ltd,148.6 MB,English,9+,Free,"Sep 14, 2020",https://is4-ssl.mzstatic.com/image/thumb/Purple124/v4/85/e2/16/85e2164f-351d-7dc5-630e-916e26c2fc99/AppIcon-0-0-1x_U007emarketing-0-0-0-7-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/230x0w.png,Yes,Games
Xtreme Farming Tractor Parking,https://apps.apple.com/us/app/xtreme-farming-tractor-parking/id1333412865,,,,"Tractor parking game is new parking games for kids and for all people .So enjoy the new farming tractor game 2018
",Adnan Elahi,130.8 MB,English,4+,Free,,https://is1-ssl.mzstatic.com/image/thumb/Purple118/v4/58/4b/2e/584b2ec1-52b7-f320-eb19-870c26416e08/pr_source.jpg/230x0w.jpg,,Games
Xtreme Fidget Spinner,https://apps.apple.com/us/app/xtreme-fidget-spinner/id1256371050,4.6 ,142,,"Xtreme Fidget Spinner : real simulator is an anti-stress relaxation toys game, fidget spinner helps you to relax and relieve stress.In this Realistic simulation game, use your best spin to win more coins and unlock new Fidget Spinners.Challenge your friends and check out who can keep the longest spinner spinning in this arcade game. Checkout leaderboard in-between for more fun.Compete with your friends and spin together with hand finger spinner fidget.
",Launchship,93.8 MB,English,4+,Free,"Jan 21, 2020",https://is4-ssl.mzstatic.com/image/thumb/Purple123/v4/71/12/ab/7112aba9-6e6a-adfd-4100-60ceda58de16/AppIcon-0-0-1x_U007emarketing-0-0-0-10-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/230x0w.png,,Games
Xtreme Flying Car Craft HD,https://apps.apple.com/us/app/xtreme-flying-car-craft-hd/id1207715194,,,,"Driving a car on the road is too mainstream; it is the time to take a roller-coaster ride on a flying car. Get straight into the action and fly above the City. Fasten your seat belt and activate the airplane flight mode. Turn on the extreme flying simulator mode and experience what it feels like to be a real pilot.  Futuristic flying car simulator is the exciting and addictive car racing game. Forget about the city traffic and gear up for an ultimate off-road racing experience. Explore the open city environment and move between the skyscrapers.You can transform your driving skills and fly your car just like a professional pilot. There are multiple realistic environments that you can choose, which include: day/night, evening, snow falling and dusty.  Enjoy the ultimate 3d flight and race without any interruption, as your car driving skills will be tested to the ultimate level. This is the perfect blend of car race and jet flying techniques. How to play•	Choose the Futuristic car of your choice. •	Gets the engine running, by tapping on the gear button.•	Tap on the icon on the left of your screen to fly the car.•	Tap on the ‘landing’ button to properly land your car. Features:•	Realistic 3D graphics and animations.•	Extensive sports car selection.•	Exciting Futuristic car flying experience.•	Simple and smooth controls.•	Multiple missions, landing, taking off and more.•	Detailed and enhanced open World and city environment.•	Reward system for gameplay on the completion of each mission For more queries you may contact through email: Soloftech2017@gamil.com
",Muhammad Qasim,278.9 MB,English,4+,Free,"Oct 18, 2017",https://is5-ssl.mzstatic.com/image/thumb/Purple118/v4/30/e4/ce/30e4ce44-1eff-5d00-68bf-0f658048b465/mzl.nuguqkan.png/230x0w.png,,Games
Xtreme GT Driver : Need for asphalt racing with a fast car driving simulator,https://apps.apple.com/us/app/xtreme-gt-driver-need-for-asphalt-racing-fast-car-driving/id1033846728,5.0 ,1,,"********************************************************************Next update is work in progress: car vinyls customization********************************************************************This is an amazing car driving simulator. Explore the city in open world mode, drive your sports car and drift everywhere. Are you ready to burnout the asphalt now?Get ready to feel the extreme arcade racing. The best racing simulator with realistic car wheel physics that every racer will enjoy. Draw skidmarks burning the asphalt and you will see white smoke everywhere!Will you be able to drive fast avoiding brake, abs, esp, tcs getting the maximum speed? FEATURES:• Amazing HD Graphics (realistic car reflections)• Realistic crashes and car damage• Fantastic Car Paint System for customization to your needs• Racing Missions: Follow the path and get the best time score• Leaderboards for racing missions: Be the best and faster than others around the world• Auto control with accelerometer and arrows• ESP, ABS and TCS triggers• Multiple camera views• Drifting• Burnout with smoke effect• Wonderful city to explore while drivingHow to play missions and see Leaderboards:■ Drive your car in the city■ During you explore the city you can find green circles spot points at the asphalt■ Reduce your car speed and stop the auto inside it■ Press blue button for view leaderboard scores■ Press green button for start the racing mission and drive fast to get a best score■ The race time starts when you press throttle button■ Follow yellow check points to continue the path of the race■ When you cross the green check point you are finished
",Fran Garcia Moreno,116.3 MB,"English, Japanese, Simplified Chinese, Spanish, Traditional Chinese",4+,Free,"Sep 22, 2015",https://is4-ssl.mzstatic.com/image/thumb/Purple49/v4/9f/04/b0/9f04b0c0-df2e-ccec-e778-4f107293c6d6/pr_source.jpg/230x0w.jpg,Yes,Games
Xtreme hill Skiing Stuntman,https://apps.apple.com/us/app/xtreme-hill-skiing-stuntman/id1330129268,1.0 ,1,Ski game with Adictive Skills,"Welcome 2018 New Year with this snowy skiing free game and Welcome to Extreme Downhill Skiing Stuntman : Winter Freestyle, its your time to dominate the skiing world.EPIC SKIING ENVIRONMENTS Ski the best spots in over 20 levels.We bring you 4 different types of environment to play with.- Ice-age- Jungle Kingdom- Stone Winter- Industrial SnowingBeautiful Weather Variation- Rainy - Snow Storm- Rain Storm- Snowy - Sunny Choose any Weather Conditions you want and all of it , is for free.Controls- Easy Controls- Touch left and right to controls your player- Upgrade your player with different statsGame Features- Beautiful Environments- Different Types of Players- Simple Controls- UpgradesCollect Flags To Upgrade Your PowersCollect flags to earn rewards, then cash in your rewards to upgrade your skiers. Better upgrade means better skills, and the better your chances of finishing levels to unlock even more awesome rewards.Details- This game is as good as any Alpine Simulator.- The most relaxing game you’ll play. -A work of art.▸ ▸ ▸ This free game is an intellectual property of GameCraftPro – copyright 2017. ◂ ◂ ◂
",Muhammad Zulqarnain,140.2 MB,English,9+,Free,"Jan 3, 2018",https://is3-ssl.mzstatic.com/image/thumb/Purple118/v4/74/09/ac/7409ac1f-ae6d-a76b-f88b-39c946f5221f/mzl.ujztpaai.jpg/230x0w.jpg,,Games
Xtreme Mini Golf,https://apps.apple.com/us/app/xtreme-mini-golf/id1294112306,,,Great for killing time,"Now you can play golf everywhere!This mini golf game is so good for killing your boring free time, it's not only easy to play but also full of challenges,How to play:Touch and Drag to shoot your ball, make sure it meets the hole,Have fun!
",Hoang Tran Viet,26.2 MB,English,4+,Free,"Jul 23, 2018",https://is3-ssl.mzstatic.com/image/thumb/Purple118/v4/f2/66/2c/f2662c41-2675-da01-7221-80807d77421e/AppIcon-1x_U007emarketing-85-220-6.png/230x0w.png,,Games
Xtreme Monkey Jumper,https://apps.apple.com/us/app/xtreme-monkey-jumper/id1295226717,5.0 ,1,help cute monkey jump to home,"Help the little cute monkey find his way home, he has been lost and has no idea where he is,But he can jump and even fly,Can you get the best score with him? i bet it's hard.
",Hoang Tran Viet,27.8 MB,English,4+,Free,,https://is1-ssl.mzstatic.com/image/thumb/Purple128/v4/d7/fe/44/d7fe440a-e195-eef6-06e3-93a827b6fee0/AppIcon-1x_U007emarketing-85-220-3.jpeg/230x0w.jpg,,Games
Xtreme Monster Truck Race,https://apps.apple.com/us/app/xtreme-monster-truck-race/id1297898202,,,Enjoy driving monster truck,"The Racing fun is about to begin. Be a King of race and feel the spirit of real racing in this racing monster game. You will love this Monster Truck simulation game. Feel the awesome driving experience through Xtreme Monster Truck Race.Features:- Race with 6 powerful monster trucks!- Fun and excitement guaranteed- Enjoy awesome realistic 3D graphics- Real Physics for Truck balance- Simple, easy and intuitive controls- Fun and excitement guaranteed- Easy to play racing game for everyone!
",NGUYEN THI LIEN,179.1 MB,English,9+,Free,"Oct 18, 2017",https://is1-ssl.mzstatic.com/image/thumb/Purple128/v4/44/11/5b/44115bc4-163d-2752-bc98-5c484cfad788/pr_source.png/230x0w.png,,Games
Xtreme Moto-r Bike 3D Stunts Sim-ulator 2017,https://apps.apple.com/us/app/xtreme-moto-r-bike-3d-stunts-sim-ulator-2017/id1215544459,1.0 ,1,,"Extreme Moto Bike 3D stunts racing is one of the best game in difficult stunts genre without road rash game. This one is tricky bike stunt racing game. It's racing and action based game in which bike rider performs extreme bike stunts with thrilling missions. There are multiple levels in this game.Each level is different and unique. The Control design of this game is unique and friendly for user. You can control your bike and guide your rider across different ramps, jumps, obstacles and barrels. Imagine yourself driving your motocross bike on the tropical beach on the island.The bike stunt racing fever has a real stunt. Each level of this game is more challenging and exciting than other. Play this amazing 3D stunts game and show your stunts riding skills to prove that you are a real Motorbike racer. Enjoy 3D graphic view of beach environment and dockyard.In this game you can enjoy realistic and charming graphics which provides the best riding experience in motocross bike stunts game. You can feel  the real sounds of stunt bikes in this game.Download and enjoy Extreme Motor Bike 3D Stunts Sim! Game Features:-Amazing  3D graphics and environment- Realistic stunt ramps and other hurdles- Ultra-Smooth and balancing control- Enjoy Beach and Dockyard environment- Unique, rough and challenging stunts- Challenging stunts gameplay- Very easy to playBe social : Like us on Facebookhttps://www.facebook.com/onepixellab/
",Muhammad Masood,96.3 MB,English,9+,Free,,https://is5-ssl.mzstatic.com/image/thumb/Purple111/v4/5c/c7/76/5cc77668-8b34-0b81-49d8-3d6daeac3072/pr_source.jpg/230x0w.jpg,Yes,Games
Xtreme Motocross - Stunt Moto Racing,https://apps.apple.com/us/app/xtreme-motocross-stunt-moto-racing/id1156741253,,,,"Go for crazy stunts and fantastic wipeouts in this super fast, challenging and fun motocross racing game!Take to the track and race as far as you can! Reach checkpoints to extend your time. Be careful on the jumps and dodge obstacles on the rally course! Can you complete the ultimate challenge?We also offer leader boards in which you can keep track of your best motocross scores and compare them with the other players!This dirt bike racing game is perfectly adapted for kids, as well as adults.Are you ready to start the motorcycle race and be the first dirt bike racer of the world!?Discover more features of this great motorbike game:* Challenging 3D dirt rally obstacle course!* Realistic bike physics, and handling!* Pro level stunts and wipeouts!* Amazing Graphics!* Great dirt bikes!* Cool music!* Great levels!* Enduro environment!* Easy controls!* Guaranteed fun for hours!
",Doan Van Thanh,105.4 MB,English,4+,Free,"Sep 23, 2016",https://is3-ssl.mzstatic.com/image/thumb/Purple62/v4/f8/1a/18/f81a185e-8f33-e472-96b4-9c588a3b7055/pr_source.jpg/230x0w.jpg,,Games
Xtreme Motor:Racing,https://apps.apple.com/us/app/xtreme-motor-racing/id1195792598,,,,"‘Xtreme Motor’ is an exciting physics based BMX motocross racing game.You are the xtreme moto racer,drive your motorcycle cross hills and dirt tracks with various obstacles.Show your bike skill,race, jump and crash your way with some cool tricks.Try your best to beat the clock and reach the End without wrecking your bike!Collect coins while on the way to earn more points.Much Fun!
",Yanwen Cheng,33 MB,"English, Czech, Dutch, French, German, Italian, Japanese, Korean, Polish, Portuguese, Russian, Simplified Chinese, Spanish, Swedish, Traditional Chinese, Turkish",9+,Free,"Jan 19, 2017",https://is1-ssl.mzstatic.com/image/thumb/Purple122/v4/33/f4/ae/33f4aea6-29fa-c24f-65c2-454d4df1cf05/pr_source.jpg/230x0w.jpg,,Games
Xtreme motorcycle ride racing bike,https://apps.apple.com/us/app/xtreme-motorcycle-ride-racing-bike/id1076965548,,,,"Xtreme motorcycle ride racing bike the best racing game. Ride the motorcycle and try to reach the climb finish.RACING GAME PLAY+ play on single player to improve your SKILLS+ FUN guaranteed+ simple and INTUITIVE controls
",Hirankaisorn Pumpook,30.1 MB,English,4+,Free,"Jan 25, 2016",https://is4-ssl.mzstatic.com/image/thumb/Purple49/v4/8c/6d/80/8c6d80e4-a8e3-a517-564b-7053ad321bf5/pr_source.jpg/230x0w.jpg,,Games
Xtreme Off-Road Buggy Rally Racing: Stunt Driver,https://apps.apple.com/us/app/xtreme-off-road-buggy-rally-racing-stunt-driver/id1130886396,2.9 ,13,,"Drive a powerful buggy on dirt tracks and perform crazy stunts to win the racing championship. Compete against racecar drivers from all over the world and win the races. Your goal is to defeat them and become the best buggy driver in the world. Drive fast and be fearless while performing stunts on off road hills and ramps, Win the races to progress further in the championship. Improve the performance and looks of your car by upgrading its parts and engine. Be careful as the races get more difficult and the opponents get better as the levels increase. Win all the races and become extreme off road champion. Download this extreme racing game now and become the best off road driver in the world.Please give us your feedback in the reviews section so we can improve your gaming experience.
",Usman Sheikh,148.6 MB,English,9+,Free,"Dec 17, 2016",https://is4-ssl.mzstatic.com/image/thumb/Purple91/v4/16/a3/4f/16a34f62-428f-4d2b-58d2-786c5b3b9642/mzl.spgqobbx.png/230x0w.png,Yes,Games
Xtreme Offroad Supercar Driver,https://apps.apple.com/us/app/xtreme-offroad-supercar-driver/id1209641513,3.4 ,29,,"Xtreme offroad supercar driver is an awesome game for people who love supercars and 4x4 offroad driving.  The game is a blend of off road mountain climbing and the adrenalin filled fun of driving fast cars.The game features some of the best super cars in a mountain environment where the player has to drive on to the mountains to reach to its goal.  The game offers a very beautiful scenery to drive in and realistic vehicle physics to enjoy the feel of driving a car.The game offers extremely simple controls and 3 different control types to choose from. The game also offers 10 different missions along with a free roaming mode where the player can enjoy driving up and down the mountains as long as he or she likes.The game features 5 different supercars which can be unlocked through the coins which can be earned by completing the missions.Each vehicles has different power and transmission. So you might wana try them all to enjoy the game at its best.
",Uzair Mehmood,141.2 MB,English,4+,Free,,https://is3-ssl.mzstatic.com/image/thumb/Purple111/v4/7f/e1/dc/7fe1dc14-e1e2-f313-9ef4-7e370d03f767/pr_source.png/230x0w.png,,Games
Xtreme Offroad SUV Driving Sim,https://apps.apple.com/us/app/xtreme-offroad-suv-driving-sim/id1502521157,1.0 ,1,Driving Sim: No Limits,"Xtreme Offroad SUV is game of guts. A big car performing stunts and very hard to control. Jump from crazy places and land on your tyres. Sounds easy? Try it and find out how tough it can be.
",GAME OBJECT,205.8 MB,English,4+,Free,,https://is2-ssl.mzstatic.com/image/thumb/Purple123/v4/3e/97/1a/3e971a9a-3573-8d23-9c53-cad82b677092/AppIcon-0-0-1x_U007emarketing-0-0-0-9-85-220.png/230x0w.png,Yes,Games
Xtreme Parking Maniac : Absolute Trials Supercars,https://apps.apple.com/us/app/xtreme-parking-maniac-absolute-trials-supercars/id1197910015,1.0 ,1,,"Car driving is something that almost everyone loves and most of the people do it every day. If you love to drive vehicles and take them to another level then xtreme parking maniac is the best thing for you.Xtreme Parking Maniac offers presents you some of the best super cars to drive in a big environment which comprises of dry docks filled with shipping containers, buildings, multi-story and single-story parking lots.in Xtreme Parking Maniac you have to put your driving skills to a test and drive your way through the challenging paths and avoiding any and all hurdles while trying to reach to your destination on time.The game features realistic vehicle physics system to simulate realistic car behaviour. The game offer a variety of situations where you have to drive onto the shipping containers or some times find your way or jump your way on to the roof tops pulling of dare devil stunts.the game features supercars such as Audi A6, Mazda RX-7, Lamborghini Aventador, Ford Mustang, Chevrolet Camaro etc.In each level you have to reach certain check points before you can go to the final stage.  Each level has 3 stars on it. You can use those stars to unlock new vehicles.each vehicle has unique properties. some parts of the map might not be accessible by all vehicles.The controls are very simple and straight forward. All you have to do is drive safe and fast. so lets drive and yolo!
",Uzair Mehmood,142.9 MB,English,4+,Free,,https://is4-ssl.mzstatic.com/image/thumb/Purple111/v4/27/a9/2e/27a92e7f-216c-77f2-9077-abe8358ba9c4/pr_source.jpg/230x0w.jpg,Yes,Games
Xtreme Police Moto Racer Chase Smash 3D,https://apps.apple.com/us/app/xtreme-police-moto-racer-chase-smash-3d/id695437233,5.0 ,1,,"Xtreme Police Moto Chase is the most exciting and addictive police bike chase game.You are racing down a super busy highway, and there are cars everywhere. You need to keep your eyes peeled to the road and your hands firmly on the wheel. One wrong move and you will crashed.Prepare yourself for fantastic graphics, addictive game play and a sound track that will keep your pulse racing and your fingers chasing.
",Macrobian Games,48.9 MB,English,4+,Free,"Aug 25, 2014",https://is3-ssl.mzstatic.com/image/thumb/Purple3/v4/45/74/3f/45743f32-a7f1-58b7-6e68-babf20ced517/mzl.aemclawm.png/230x0w.png,,Games
Xtreme Race Car Driving,https://apps.apple.com/us/app/xtreme-race-car-driving/id1339042438,,,Race Car Driving,"Join in the Xtreme Race Car Driving, bring you immersive real racing game experience! Real dream car show, varies top sports cars are waiting for you to choose!Features: - Variety of Playable Sports Cars- Amazing Environments- Extremely Precise Driving Simulator- Realistic Driving Experience- Awesome 3D Graphics
",NGUYEN THI LIEN,202.7 MB,English,4+,Free,"Jan 23, 2018",https://is1-ssl.mzstatic.com/image/thumb/Purple118/v4/c7/5b/83/c75b833d-40be-0a41-de34-32b4ef5814ae/pr_source.png/230x0w.png,,Games
Xtreme Racer: Ultimate Damn Fast Hover Racing,https://apps.apple.com/us/app/xtreme-racer-ultimate-damn-fast-hover-racing/id1094667201,,,,"Race at break-neck speeds through an ever-changing landscape in a space age hover craft. Collect credits as you race, then use them to purchase items in the integrated shop.- Amazing graphics and detailed hover crafts.- Beautifully and continuously changing landscape.- Compare your scores with friends on Game Centre.
",Fareeha Chohan,88.4 MB,English,4+,Free,,https://is2-ssl.mzstatic.com/image/thumb/Purple49/v4/68/c0/b2/68c0b2f5-8b57-683d-d49e-d4f0a39da96f/pr_source.png/230x0w.png,Yes,Games
Xtreme Racing,https://apps.apple.com/us/app/xtreme-racing/id806729818,4.3 ,7,,"Xtreme Racing is a MUST-HAVE for any Race enthusiasts! Join the revolution and start Racing TODAY!Xtreme Racing is a heart-pounding, visually astounding 3D racer that puts the control directly in your hands.Xtreme Racing combines stunning, high-fidelity graphics with addictive gameplay and In Xtreme Racing, Chase Down to Opponent, to increase your score.And when you’re ready, it’s time to challenge the players that rule the game.Key features:- Real 3D graphics- Play Offline.- Real 3D Tracks from Worlds and Cars- Real physics.- Fast paced, intense gameplay
",jash entertainment,138 MB,English,4+,Free,,https://is5-ssl.mzstatic.com/image/thumb/Purple/v4/fd/3e/55/fd3e55d0-3371-fdff-d725-64d67310de67/mzl.nweanzve.png/230x0w.png,Yes,Games
Xtreme Racing: Car Demolition,https://apps.apple.com/us/app/xtreme-racing-car-demolition/id1413654729,,,Xtreme Car Demolition,"The extreme sports car stunts is here to give you the thrilling adventure of driving, drift and demolition derby xtreme racing. The sports car driving on the racing tracks is nothing less than awesome. You will master the simulation and driving skills. Be a fearless stuntman to perform breathtaking car stunts on various challenging levels. Drag your car all the way to the stadium and let’s bash! Have fun demolishing and destruction your opponents, but understand that the game is an amazing racing car driving simulation of the real game in this demolition derby simulator car damaging and how you demolish other cars. Features: •	Daring wrecking high speed racing adventure•	Realistic car destruction, crash and damage•	Real Car Physics and smooth driving controls•	Variety of Amazing car models and heavy trucks•	Realistic Driving Experience of cars & trucks•	Smooth Controls, Engine & hydraulic Brakes•	Amazingly Beautiful 3D Environments & sound effects
",TRAN THI THO,114 MB,English,12+,Free,,https://is3-ssl.mzstatic.com/image/thumb/Purple128/v4/1a/2b/90/1a2b90f9-b339-f2d3-0956-8a3690d854e3/AppIcon-1x_U007emarketing-0-0-GLES2_U002c0-512MB-sRGB-0-0-0-85-220-0-0-0-9.png/230x0w.png,,Games
Xtreme Real City Driving,https://apps.apple.com/us/app/xtreme-real-city-driving/id1364303613,,,Real City Driving,"Xtreme Real City Driving allows you to drive freely around the grand city. This is an open world environment where you can decide what to do: walk, drive cars or ride motorcycles around the big city streets. Features:- High speed super sport car- Stunning HD Graphics- Gorgeous city environment with extreme car driving experience- Realistic traffic auto simulation- Realistic and dynamic physics
",NGUYEN THI TUYEN,100.4 MB,English,4+,Free,,https://is2-ssl.mzstatic.com/image/thumb/Purple128/v4/2f/5a/e2/2f5ae2c1-d083-cd7f-8a3c-825466d10e83/AppIcon-1x_U007emarketing-0-0-GLES2_U002c0-512MB-sRGB-0-0-0-85-220-0-0-0-8.png/230x0w.png,,Games
Xtreme Runner 3D,https://apps.apple.com/us/app/xtreme-runner-3d/id1324272106,,,,"Switch lines, slide down and jump whenever it’s needed, avoid trees, trucks and whatever gets in your way, get super powers and earn as much score as you can, Help Mr. Red and his friends escape from jungle!§| 5 Beautiful Cars (Mr. Red and 2 more unlocked)§| Amazing Graphics§| Wonderful Gameplay Environment§| Special Fighting movesLimited time offer |||$0.99|||Have fun!
",Spyridon Bousios,121.2 MB,English,4+,$0.99,"Dec 20, 2017",https://is4-ssl.mzstatic.com/image/thumb/Purple128/v4/bf/ec/c1/bfecc1db-2f5e-1c03-f7cd-e596355c08ce/App_Icon_-_Small-marketing.lsr/313x0w.jpg,,Games
Xtreme Simon,https://apps.apple.com/us/app/xtreme-simon/id568763739,1.0 ,1,,"The classic memory game with some new ways to play:- Sequence- Random- MadnessAlso with Game Center
",MindsLab S.A.,12.5 MB,English,4+,Free,"Dec 3, 2016",https://is1-ssl.mzstatic.com/image/thumb/Purple71/v4/6d/91/28/6d912812-b845-690f-bf6c-8ea30c5081b1/pr_source.png/230x0w.png,,Games
Xtreme Skills BMX Bike Rider Trials: Mad Race Grind,https://apps.apple.com/us/app/xtreme-skills-bmx-bike-rider-trials-mad-race-grind/id901586697,2.0 ,5,,"Are you ready for some excitement? Do you feel the need for speed? In the challenging jumping game app you're going to get all the excitement you can handle at a breakneck speed!The sky's the limit in this cityscape! There's a big world behind you, but you're not worried about that. All you care about is running to your final destination and gathering as many points as you can-without dying first!Jump between the pillars as the world rolls by at rapid speeds. Gather your points from friendly objects as they dangle between the pillars, always just a little bit out of reach. If you're able to grab one on your way then you get to keep moving on along as the vibrant background changes behind you. But if you jump and grab for one and miss it, or don't quite make the jump, then the game's over for you. You won't always be lucky, but starting over again will just make you want to try harder!Going full force at a dizzying pace, you'll remember all the fun games you played as a kid when video games were still new and exciting. A hint of nostalgia, action-packed entertainment, and enough obstacles to keep you occupied for who knows how long-what more could you want?Features: * Great for all ages* Amazing graphics* Universal app supports iPhone / iPad / iPod Touch* Addictive Gaming Download right now!
","Netsummit Marketing, Inc.",17.8 MB,English,4+,Free,,https://is4-ssl.mzstatic.com/image/thumb/Purple3/v4/15/81/14/15811469-dd7d-3244-9e19-eab827a9bcf7/mzl.xsgljpps.png/230x0w.png,Yes,Games
Xtreme Slide Puzzle,https://apps.apple.com/us/app/xtreme-slide-puzzle/id1294121546,1.0 ,3,A puzzle everyone want!,"Do you miss simple and classic game, so this game is what you want, very simple but very fun to play,It will bring you back to your childhood where you had fun all day and don't worry about anything!
",Hoang Tran Viet,21.3 MB,English,4+,Free,,https://is1-ssl.mzstatic.com/image/thumb/Purple128/v4/2c/df/79/2cdf79cc-6dd4-5070-65ff-a94ae548f8ef/AppIcon-1x_U007emarketing-85-220-3.jpeg/230x0w.jpg,,Games
